Location;Color;Quantity in Pounds at Classifier;Size;Flavor;Quantity in Pounds At Pre-finish Operations;Packaging Type;Quantity in Pounds At Pack Operations
Columbus, OH;Coloring Agent35;329062;S4;F12;6521;Box;2180
Columbus, OH;Coloring Agent35;329062;S4;F3;3025;Bag;2391
Columbus, OH;Coloring Agent35;329062;S4;F3;3025;Box;634
Columbus, OH;Coloring Agent35;329062;S4;F4;1888;Box;1888
Columbus, OH;Coloring Agent35;329062;S4;F5;3858;Bag;3858
Columbus, OH;Coloring Agent35;329062;S4;F7;6527;Bag;4272
Columbus, OH;Coloring Agent35;329062;S4;F7;6527;Box;2255
Columbus, OH;Coloring Agent35;329062;S4;F8;4000;Box;4000
Columbus, OH;Coloring Agent35;329062;S4;F9;4989;Bag;4185
Columbus, OH;Coloring Agent35;329062;S4;F9;4989;Box;804
Columbus, OH;Coloring Agent35;329062;S5;F1;8513;Bag;4413
Columbus, OH;Coloring Agent35;329062;S5;F1;8513;Box;4100
Columbus, OH;Coloring Agent35;329062;S5;F10;10443;Bag;8405
Columbus, OH;Coloring Agent35;329062;S5;F10;10443;Box;2038
Columbus, OH;Coloring Agent35;329062;S5;F11;2210;Bag;2210
Columbus, OH;Coloring Agent35;329062;S5;F12;3096;Bag;2396
Columbus, OH;Coloring Agent35;329062;S5;F12;3096;Box;700
Columbus, OH;Coloring Agent35;329062;S5;F2;2206;Bag;2206
Columbus, OH;Coloring Agent35;329062;S5;F3;1985;Box;1985
Columbus, OH;Coloring Agent35;329062;S5;F4;2107;Bag;2107
Columbus, OH;Coloring Agent35;329062;S5;F5;1793;Bag;1793
Columbus, OH;Coloring Agent35;329062;S5;F6;2182;Box;2182
Columbus, OH;Coloring Agent35;329062;S5;F7;10839;Bag;4439
Columbus, OH;Coloring Agent35;329062;S5;F7;10839;Box;6400
Columbus, OH;Coloring Agent35;329062;S5;F8;2884;Bag;2884
Columbus, OH;Coloring Agent35;329062;S5;F9;9337;Bag;9337
Columbus, OH;Coloring Agent36;327343;S1;F1;6429;Bag;3037
Columbus, OH;Coloring Agent36;327343;S1;F1;6429;Box;3392
Columbus, OH;Coloring Agent36;327343;S1;F10;3522;Box;3522
Columbus, OH;Coloring Agent36;327343;S1;F11;5666;Bag;5666
Columbus, OH;Coloring Agent36;327343;S1;F12;9620;Bag;5960
Columbus, OH;Coloring Agent36;327343;S1;F12;9620;Box;3660
Columbus, OH;Coloring Agent36;327343;S1;F2;5930;Bag;5930
Columbus, OH;Coloring Agent36;327343;S1;F5;8793;Bag;3283
Columbus, OH;Coloring Agent36;327343;S1;F5;8793;Box;5510
Columbus, OH;Coloring Agent36;327343;S1;F8;9637;Bag;9637
Columbus, OH;Coloring Agent36;327343;S1;F9;1590;Bag;1590
Columbus, OH;Coloring Agent36;327343;S2;F1;3026;Bag;3026
Columbus, OH;Coloring Agent36;327343;S2;F10;5625;Bag;2845
Columbus, OH;Coloring Agent36;327343;S2;F10;5625;Box;2780
Columbus, OH;Coloring Agent36;327343;S2;F11;14469;Bag;11934
Columbus, OH;Coloring Agent36;327343;S2;F11;14469;Box;2535
Columbus, OH;Coloring Agent36;327343;S2;F12;9374;Bag;7016
Columbus, OH;Coloring Agent36;327343;S2;F12;9374;Box;2358
Columbus, OH;Coloring Agent36;327343;S2;F3;4565;Bag;2207
Columbus, OH;Coloring Agent36;327343;S2;F3;4565;Box;2358
Columbus, OH;Coloring Agent36;327343;S2;F4;5468;Bag;5468
Columbus, OH;Coloring Agent36;327343;S2;F5;2612;Bag;2612
Columbus, OH;Coloring Agent36;327343;S2;F6;2203;Bag;2203
Columbus, OH;Coloring Agent36;327343;S2;F8;2298;Bag;2298
Columbus, OH;Coloring Agent36;327343;S2;F9;8449;Bag;8449
Columbus, OH;Coloring Agent36;327343;S3;F1;9424;Bag;9424
Columbus, OH;Coloring Agent36;327343;S3;F10;5467;Bag;2615
Columbus, OH;Coloring Agent36;327343;S3;F10;5467;Box;2852
Columbus, OH;Coloring Agent36;327343;S3;F11;5138;Bag;5138
Columbus, OH;Coloring Agent36;327343;S3;F12;10810;Bag;10810
Columbus, OH;Coloring Agent36;327343;S3;F2;2022;Bag;2022
Columbus, OH;Coloring Agent36;327343;S3;F3;7882;Bag;2935
Columbus, OH;Coloring Agent36;327343;S3;F3;7882;Box;4947
Columbus, OH;Coloring Agent36;327343;S3;F4;8228;Bag;8228
Columbus, OH;Coloring Agent36;327343;S3;F5;7877;Bag;7877
Columbus, OH;Coloring Agent36;327343;S3;F6;7001;Bag;7001
Columbus, OH;Coloring Agent36;327343;S3;F7;8016;Box;8016
Columbus, OH;Coloring Agent36;327343;S3;F8;2763;Bag;2763
Columbus, OH;Coloring Agent36;327343;S3;F9;21359;Bag;19009
Columbus, OH;Coloring Agent36;327343;S3;F9;21359;Box;2350
Columbus, OH;Coloring Agent36;327343;S4;F1;877;Bag;877
Columbus, OH;Coloring Agent36;327343;S4;F10;2172;Box;2172
Columbus, OH;Coloring Agent36;327343;S4;F11;3199;Bag;3199
Columbus, OH;Coloring Agent36;327343;S4;F12;14438;Bag;9676
Columbus, OH;Coloring Agent36;327343;S4;F12;14438;Box;4762
Columbus, OH;Coloring Agent36;327343;S4;F3;2228;Bag;2228
Columbus, OH;Coloring Agent36;327343;S4;F4;7265;Bag;4893
Columbus, OH;Coloring Agent36;327343;S4;F4;7265;Box;2372
Columbus, OH;Coloring Agent36;327343;S4;F5;10925;Bag;8370
Columbus, OH;Coloring Agent36;327343;S4;F5;10925;Box;2555
Columbus, OH;Coloring Agent36;327343;S4;F6;12097;Bag;7444
Columbus, OH;Coloring Agent36;327343;S4;F6;12097;Box;4653
Columbus, OH;Coloring Agent36;327343;S4;F7;2560;Box;2560
Columbus, OH;Coloring Agent36;327343;S4;F9;2328;Bag;2328
Columbus, OH;Coloring Agent36;327343;S5;F1;9370;Bag;9370
Columbus, OH;Coloring Agent36;327343;S5;F10;4764;Bag;2096
Columbus, OH;Coloring Agent36;327343;S5;F10;4764;Box;2668
Columbus, OH;Coloring Agent36;327343;S5;F11;954;Bag;954
Columbus, OH;Coloring Agent36;327343;S5;F12;14255;Bag;12223
Columbus, OH;Coloring Agent36;327343;S5;F12;14255;Box;2032
Columbus, OH;Coloring Agent36;327343;S5;F2;2527;Bag;2527
Columbus, OH;Coloring Agent36;327343;S5;F3;2111;Bag;2111
Columbus, OH;Coloring Agent36;327343;S5;F4;5461;Bag;2876
Columbus, OH;Coloring Agent36;327343;S5;F4;5461;Box;2585
Columbus, OH;Coloring Agent36;327343;S5;F5;2321;Bag;2321
Columbus, OH;Coloring Agent36;327343;S5;F6;6398;Bag;6398
Columbus, OH;Coloring Agent36;327343;S5;F7;2060;Box;2060
Columbus, OH;Coloring Agent36;327343;S5;F8;2591;Bag;2591
Columbus, OH;Coloring Agent36;327343;S5;F9;11179;Bag;11179
Columbus, OH;Coloring Agent37;529966;S1;F1;4979;Bag;2627
Columbus, OH;Coloring Agent37;529966;S1;F1;4979;Box;2352
Columbus, OH;Coloring Agent37;529966;S1;F11;69132;Bag;67200
Columbus, OH;Coloring Agent37;529966;S1;F11;69132;Box;1932
Columbus, OH;Coloring Agent37;529966;S1;F12;7446;Bag;7446
Columbus, OH;Coloring Agent37;529966;S1;F2;2889;Bag;2889
Columbus, OH;Coloring Agent37;529966;S1;F3;5377;Bag;2887
Columbus, OH;Coloring Agent37;529966;S1;F3;5377;Box;2490
Columbus, OH;Coloring Agent37;529966;S1;F4;2359;Bag;2359
Columbus, OH;Coloring Agent37;529966;S1;F5;5159;Bag;5159
Columbus, OH;Coloring Agent37;529966;S1;F7;2603;Bag;2603
Columbus, OH;Coloring Agent37;529966;S1;F8;4939;Bag;4939
Columbus, OH;Coloring Agent37;529966;S1;F9;2290;Box;2290
Columbus, OH;Coloring Agent37;529966;S2;F1;4733;Bag;2365
Columbus, OH;Coloring Agent37;529966;S2;F1;4733;Box;2368
Columbus, OH;Coloring Agent37;529966;S2;F11;58416;Bag;56805
Columbus, OH;Coloring Agent37;529966;S2;F11;58416;Box;1611
Columbus, OH;Coloring Agent37;529966;S2;F12;4950;Bag;4950
Columbus, OH;Coloring Agent37;529966;S2;F2;2403;Bag;2403
Columbus, OH;Coloring Agent37;529966;S2;F3;2730;Box;2730
Columbus, OH;Coloring Agent37;529966;S2;F4;2628;Bag;2409
Columbus, OH;Coloring Agent37;529966;S2;F4;2628;Box;219
Columbus, OH;Coloring Agent37;529966;S2;F6;3079;Bag;3079
Columbus, OH;Coloring Agent37;529966;S2;F7;5240;Bag;2922
Columbus, OH;Coloring Agent37;529966;S2;F7;5240;Box;2318
Columbus, OH;Coloring Agent37;529966;S2;F9;5654;Bag;5654
Columbus, OH;Coloring Agent37;529966;S3;F1;7729;Bag;2925
Columbus, OH;Coloring Agent37;529966;S3;F1;7729;Box;4804
Columbus, OH;Coloring Agent37;529966;S3;F10;2722;Box;2722
Columbus, OH;Coloring Agent37;529966;S3;F11;51200;Bag;51200
Columbus, OH;Coloring Agent37;529966;S3;F12;4780;Bag;2280
Columbus, OH;Coloring Agent37;529966;S3;F12;4780;Box;2500
Columbus, OH;Coloring Agent37;529966;S3;F2;5409;Bag;5409
Columbus, OH;Coloring Agent37;529966;S3;F3;2673;Bag;2673
Columbus, OH;Coloring Agent37;529966;S3;F4;8809;Bag;5814
Columbus, OH;Coloring Agent37;529966;S3;F4;8809;Box;2995
Columbus, OH;Coloring Agent37;529966;S3;F5;4566;Bag;4566
Columbus, OH;Coloring Agent37;529966;S3;F6;2295;Box;2295
Columbus, OH;Coloring Agent37;529966;S3;F7;5280;Bag;5280
Columbus, OH;Coloring Agent37;529966;S3;F9;4228;Box;4228
Columbus, OH;Coloring Agent37;529966;S4;F10;2498;Box;2498
Columbus, OH;Coloring Agent37;529966;S4;F11;80050;Bag;80050
Columbus, OH;Coloring Agent37;529966;S4;F12;2165;Bag;2165
Columbus, OH;Coloring Agent37;529966;S4;F2;9323;Bag;6645
Columbus, OH;Coloring Agent37;529966;S4;F2;9323;Box;2678
Columbus, OH;Coloring Agent37;529966;S4;F4;2324;Bag;2324
Columbus, OH;Coloring Agent37;529966;S4;F6;2433;Bag;2433
Columbus, OH;Coloring Agent37;529966;S4;F7;4825;Bag;2667
Columbus, OH;Coloring Agent37;529966;S4;F7;4825;Box;2158
Columbus, OH;Coloring Agent37;529966;S4;F8;9490;Bag;4875
Columbus, OH;Coloring Agent37;529966;S4;F8;9490;Box;4615
Columbus, OH;Coloring Agent37;529966;S5;F1;2492;Box;2492
Columbus, OH;Coloring Agent37;529966;S5;F10;259;Bag;259
Columbus, OH;Coloring Agent37;529966;S5;F11;79338;Bag;79338
Columbus, OH;Coloring Agent37;529966;S5;F12;8549;Bag;2643
Columbus, OH;Coloring Agent37;529966;S5;F12;8549;Box;5906
Columbus, OH;Coloring Agent37;529966;S5;F2;2130;Box;2130
Columbus, OH;Coloring Agent37;529966;S5;F3;2920;Bag;2920
Columbus, OH;Coloring Agent37;529966;S5;F4;8164;Bag;8164
Columbus, OH;Coloring Agent37;529966;S5;F6;2912;Box;2912
Columbus, OH;Coloring Agent37;529966;S5;F7;4468;Bag;4468
Columbus, OH;Coloring Agent37;529966;S5;F8;2715;Box;2715
Columbus, OH;Coloring Agent37;529966;S5;F9;6214;Bag;5580
Columbus, OH;Coloring Agent37;529966;S5;F9;6214;Box;634
Columbus, OH;Coloring Agent38;321075;S1;F1;2160;Bag;2160
Columbus, OH;Coloring Agent38;321075;S1;F10;4272;Bag;4272
Columbus, OH;Coloring Agent38;321075;S1;F11;2485;Box;2485
Columbus, OH;Coloring Agent38;321075;S1;F12;6221;Bag;4346
Columbus, OH;Coloring Agent38;321075;S1;F12;6221;Box;1875
Columbus, OH;Coloring Agent38;321075;S1;F3;2090;Bag;2090
Columbus, OH;Coloring Agent38;321075;S1;F4;519;Bag;519
Columbus, OH;Coloring Agent38;321075;S1;F5;1962;Bag;1962
Columbus, OH;Coloring Agent38;321075;S1;F6;3848;Box;3848
Columbus, OH;Coloring Agent38;321075;S1;F7;6577;Bag;4422
Columbus, OH;Coloring Agent38;321075;S1;F7;6577;Box;2155
Columbus, OH;Coloring Agent38;321075;S1;F8;1866;Bag;1866
Columbus, OH;Coloring Agent38;321075;S2;F1;2280;Bag;2280
Columbus, OH;Coloring Agent38;321075;S2;F10;8987;Bag;7087
Columbus, OH;Coloring Agent38;321075;S2;F10;8987;Box;1900
Columbus, OH;Coloring Agent38;321075;S2;F11;2188;Bag;2188
Columbus, OH;Coloring Agent38;321075;S2;F12;11141;Bag;11141
Columbus, OH;Coloring Agent38;321075;S2;F2;2845;Bag;2845
Columbus, OH;Coloring Agent38;321075;S2;F3;10318;Bag;8088
Columbus, OH;Coloring Agent38;321075;S2;F3;10318;Box;2230
Columbus, OH;Coloring Agent38;321075;S2;F4;3025;Bag;3025
Columbus, OH;Coloring Agent38;321075;S2;F5;11720;Bag;11720
Columbus, OH;Coloring Agent38;321075;S2;F6;23287;Bag;23287
Columbus, OH;Coloring Agent38;321075;S2;F7;28009;Bag;25941
Columbus, OH;Coloring Agent38;321075;S2;F7;28009;Box;2068
Columbus, OH;Coloring Agent38;321075;S2;F8;8197;Bag;8197
Columbus, OH;Coloring Agent38;321075;S3;F1;4612;Bag;4612
Columbus, OH;Coloring Agent38;321075;S3;F10;5805;Bag;5805
Columbus, OH;Coloring Agent38;321075;S3;F2;7191;Bag;7191
Columbus, OH;Coloring Agent38;321075;S3;F3;4673;Box;4673
Columbus, OH;Coloring Agent38;321075;S3;F4;3192;Bag;934
Columbus, OH;Coloring Agent38;321075;S3;F4;3192;Box;2258
Columbus, OH;Coloring Agent38;321075;S3;F5;2346;Bag;2346
Columbus, OH;Coloring Agent38;321075;S3;F6;33;Bag;33
Columbus, OH;Coloring Agent38;321075;S3;F7;11085;Bag;9893
Columbus, OH;Coloring Agent38;321075;S3;F7;11085;Box;1192
Columbus, OH;Coloring Agent38;321075;S3;F8;6485;Bag;6485
Columbus, OH;Coloring Agent38;321075;S3;F9;12174;Bag;10266
Columbus, OH;Coloring Agent38;321075;S3;F9;12174;Box;1908
Columbus, OH;Coloring Agent38;321075;S4;F1;2485;Box;2485
Columbus, OH;Coloring Agent38;321075;S4;F10;21321;Bag;18703
Columbus, OH;Coloring Agent38;321075;S4;F10;21321;Box;2618
Columbus, OH;Coloring Agent38;321075;S4;F11;6554;Bag;6554
Columbus, OH;Coloring Agent38;321075;S4;F12;4814;Bag;4814
Columbus, OH;Coloring Agent38;321075;S4;F2;2470;Bag;2470
Columbus, OH;Coloring Agent38;321075;S4;F3;373;Box;373
Columbus, OH;Coloring Agent38;321075;S4;F4;2179;Bag;2179
Columbus, OH;Coloring Agent38;321075;S4;F5;3199;Bag;659
Columbus, OH;Coloring Agent38;321075;S4;F5;3199;Box;2540
Columbus, OH;Coloring Agent38;321075;S4;F6;4978;Bag;4978
Columbus, OH;Coloring Agent38;321075;S4;F7;14080;Bag;14080
Columbus, OH;Coloring Agent38;321075;S4;F8;1593;Bag;1593
Columbus, OH;Coloring Agent38;321075;S4;F9;4239;Bag;4239
Columbus, OH;Coloring Agent38;321075;S5;F1;4639;Bag;2547
Columbus, OH;Coloring Agent38;321075;S5;F1;4639;Box;2092
Columbus, OH;Coloring Agent38;321075;S5;F10;4481;Bag;4481
Columbus, OH;Coloring Agent38;321075;S5;F11;4148;Bag;2150
Columbus, OH;Coloring Agent38;321075;S5;F11;4148;Box;1998
Columbus, OH;Coloring Agent38;321075;S5;F12;5357;Bag;2842
Columbus, OH;Coloring Agent38;321075;S5;F12;5357;Box;2515
Columbus, OH;Coloring Agent38;321075;S5;F3;2383;Bag;2383
Columbus, OH;Coloring Agent38;321075;S5;F4;9616;Bag;6147
Columbus, OH;Coloring Agent38;321075;S5;F4;9616;Box;3469
Columbus, OH;Coloring Agent38;321075;S5;F5;4404;Bag;2144
Columbus, OH;Coloring Agent38;321075;S5;F5;4404;Box;2260
Columbus, OH;Coloring Agent38;321075;S5;F6;4891;Bag;2985
Columbus, OH;Coloring Agent38;321075;S5;F6;4891;Box;1906
Columbus, OH;Coloring Agent38;321075;S5;F7;8835;Bag;8835
Columbus, OH;Coloring Agent38;321075;S5;F8;422;Bag;422
Columbus, OH;Coloring Agent38;321075;S5;F9;2021;Bag;2021
Columbus, OH;Coloring Agent39;322927;S1;F1;9755;Bag;7400
Columbus, OH;Coloring Agent39;322927;S1;F1;9755;Box;2355
Columbus, OH;Coloring Agent39;322927;S1;F11;6084;Bag;6084
Columbus, OH;Coloring Agent39;322927;S1;F12;6343;Bag;2050
Columbus, OH;Coloring Agent39;322927;S1;F12;6343;Box;4293
Columbus, OH;Coloring Agent39;322927;S1;F2;15;Bag;15
Columbus, OH;Coloring Agent39;322927;S1;F3;9534;Bag;2666
Columbus, OH;Coloring Agent39;322927;S1;F3;9534;Box;6868
Columbus, OH;Coloring Agent39;322927;S1;F4;1196;Box;1196
Columbus, OH;Coloring Agent39;322927;S1;F5;4521;Bag;2159
Columbus, OH;Coloring Agent39;322927;S1;F5;4521;Box;2362
Columbus, OH;Coloring Agent39;322927;S1;F6;2536;Bag;2536
Columbus, OH;Coloring Agent39;322927;S1;F7;4605;Bag;4605
Columbus, OH;Coloring Agent39;322927;S1;F8;12174;Bag;12174
Columbus, OH;Coloring Agent39;322927;S1;F9;4026;Bag;4026
Columbus, OH;Coloring Agent39;322927;S2;F1;5612;Bag;5612
Columbus, OH;Coloring Agent39;322927;S2;F11;10046;Bag;10046
Columbus, OH;Coloring Agent39;322927;S2;F2;5440;Bag;5440
Columbus, OH;Coloring Agent39;322927;S2;F3;6615;Bag;6615
Columbus, OH;Coloring Agent39;322927;S2;F4;2678;Bag;2678
Columbus, OH;Coloring Agent39;322927;S2;F5;7065;Bag;3614
Columbus, OH;Coloring Agent39;322927;S2;F5;7065;Box;3451
Columbus, OH;Coloring Agent39;322927;S2;F6;11930;Bag;9730
Columbus, OH;Coloring Agent39;322927;S2;F6;11930;Box;2200
Columbus, OH;Coloring Agent39;322927;S2;F7;8951;Bag;8951
Columbus, OH;Coloring Agent39;322927;S2;F8;14085;Bag;14085
Columbus, OH;Coloring Agent39;322927;S2;F9;7573;Bag;7573
Columbus, OH;Coloring Agent39;322927;S3;F1;5098;Bag;1668
Columbus, OH;Coloring Agent39;322927;S3;F1;5098;Box;3430
Columbus, OH;Coloring Agent39;322927;S3;F10;6878;Bag;6878
Columbus, OH;Coloring Agent39;322927;S3;F11;635;Bag;635
Columbus, OH;Coloring Agent39;322927;S3;F12;2457;Bag;2457
Columbus, OH;Coloring Agent39;322927;S3;F2;5006;Bag;2996
Columbus, OH;Coloring Agent39;322927;S3;F2;5006;Box;2010
Columbus, OH;Coloring Agent39;322927;S3;F3;1735;Bag;1735
Columbus, OH;Coloring Agent39;322927;S3;F5;1960;Box;1960
Columbus, OH;Coloring Agent39;322927;S3;F6;3850;Box;3850
Columbus, OH;Coloring Agent39;322927;S3;F7;2038;Bag;2038
Columbus, OH;Coloring Agent39;322927;S3;F8;7266;Bag;7266
Columbus, OH;Coloring Agent39;322927;S3;F9;2110;Box;2110
Columbus, OH;Coloring Agent39;322927;S4;F1;10149;Bag;7987
Columbus, OH;Coloring Agent39;322927;S4;F1;10149;Box;2162
Columbus, OH;Coloring Agent39;322927;S4;F10;806;Bag;806
Columbus, OH;Coloring Agent39;322927;S4;F11;9770;Bag;4249
Columbus, OH;Coloring Agent39;322927;S4;F11;9770;Box;5521
Columbus, OH;Coloring Agent39;322927;S4;F12;3605;Bag;3605
Columbus, OH;Coloring Agent39;322927;S4;F2;6310;Bag;6310
Columbus, OH;Coloring Agent39;322927;S4;F3;3961;Bag;1449
Columbus, OH;Coloring Agent39;322927;S4;F3;3961;Box;2512
Columbus, OH;Coloring Agent39;322927;S4;F4;6146;Bag;6146
Columbus, OH;Coloring Agent39;322927;S4;F5;10556;Bag;10556
Columbus, OH;Coloring Agent39;322927;S4;F6;5000;Bag;5000
Columbus, OH;Coloring Agent39;322927;S4;F7;8072;Bag;8072
Columbus, OH;Coloring Agent39;322927;S4;F8;15211;Bag;15211
Columbus, OH;Coloring Agent39;322927;S4;F9;8232;Bag;8232
Columbus, OH;Coloring Agent39;322927;S5;F1;3148;Bag;1238
Columbus, OH;Coloring Agent39;322927;S5;F1;3148;Box;1910
Columbus, OH;Coloring Agent39;322927;S5;F10;5313;Box;5313
Columbus, OH;Coloring Agent39;322927;S5;F11;4225;Bag;4225
Columbus, OH;Coloring Agent39;322927;S5;F12;2555;Bag;2555
Columbus, OH;Coloring Agent39;322927;S5;F2;4740;Bag;4740
Columbus, OH;Coloring Agent39;322927;S5;F3;6668;Bag;2575
Columbus, OH;Coloring Agent39;322927;S5;F3;6668;Box;4093
Columbus, OH;Coloring Agent39;322927;S5;F4;7439;Bag;899
Columbus, OH;Coloring Agent39;322927;S5;F4;7439;Box;6540
Columbus, OH;Coloring Agent39;322927;S5;F6;9841;Bag;9841
Columbus, OH;Coloring Agent39;322927;S5;F7;1863;Bag;1863
Columbus, OH;Coloring Agent39;322927;S5;F8;6924;Bag;6924
Columbus, OH;Coloring Agent39;322927;S5;F9;2576;Bag;2576
Columbus, OH;Coloring Agent4;244934;S1;F1;4449;Bag;4449
Columbus, OH;Coloring Agent4;244934;S1;F10;8549;Bag;6514
Columbus, OH;Coloring Agent4;244934;S1;F10;8549;Box;2035
Columbus, OH;Coloring Agent4;244934;S1;F12;6690;Bag;6690
Columbus, OH;Coloring Agent4;244934;S1;F2;4648;Bag;4648
Columbus, OH;Coloring Agent4;244934;S1;F3;2416;Bag;2416
Columbus, OH;Coloring Agent4;244934;S1;F4;1014;Box;1014
Columbus, OH;Coloring Agent4;244934;S1;F5;2108;Bag;2108
Columbus, OH;Coloring Agent4;244934;S1;F6;2046;Bag;2046
Columbus, OH;Coloring Agent4;244934;S1;F8;2299;Bag;2299
Columbus, OH;Coloring Agent4;244934;S1;F9;10764;Bag;8672
Columbus, OH;Coloring Agent4;244934;S1;F9;10764;Box;2092
Columbus, OH;Coloring Agent4;244934;S2;F1;1427;Bag;1427
Columbus, OH;Coloring Agent4;244934;S2;F12;2157;Bag;2157
Columbus, OH;Coloring Agent4;244934;S2;F2;1931;Bag;1931
Columbus, OH;Coloring Agent4;244934;S2;F3;1998;Bag;1998
Columbus, OH;Coloring Agent4;244934;S2;F4;2202;Bag;2202
Columbus, OH;Coloring Agent4;244934;S2;F6;3152;Bag;3152
Columbus, OH;Coloring Agent4;244934;S2;F7;4219;Bag;4219
Columbus, OH;Coloring Agent4;244934;S2;F8;4879;Bag;4879
Columbus, OH;Coloring Agent4;244934;S2;F9;5508;Bag;1428
Columbus, OH;Coloring Agent4;244934;S2;F9;5508;Box;4080
Columbus, OH;Coloring Agent4;244934;S3;F1;6756;Bag;6756
Columbus, OH;Coloring Agent4;244934;S3;F10;4614;Bag;4614
Columbus, OH;Coloring Agent4;244934;S3;F12;2727;Bag;2727
Columbus, OH;Coloring Agent4;244934;S3;F2;4450;Bag;1730
Columbus, OH;Coloring Agent4;244934;S3;F2;4450;Box;2720
Columbus, OH;Coloring Agent4;244934;S3;F3;2358;Bag;2358
Columbus, OH;Coloring Agent4;244934;S3;F4;4895;Bag;2353
Columbus, OH;Coloring Agent4;244934;S3;F4;4895;Box;2542
Columbus, OH;Coloring Agent4;244934;S3;F7;4730;Bag;4730
Columbus, OH;Coloring Agent4;244934;S3;F8;2172;Bag;2172
Columbus, OH;Coloring Agent4;244934;S3;F9;9912;Bag;7590
Columbus, OH;Coloring Agent4;244934;S3;F9;9912;Box;2322
Columbus, OH;Coloring Agent4;244934;S4;F1;2721;Bag;2721
Columbus, OH;Coloring Agent4;244934;S4;F10;4000;Bag;4000
Columbus, OH;Coloring Agent4;244934;S4;F12;3814;Bag;1898
Columbus, OH;Coloring Agent4;244934;S4;F12;3814;Box;1916
Columbus, OH;Coloring Agent4;244934;S4;F2;3513;Bag;3513
Columbus, OH;Coloring Agent4;244934;S4;F3;2012;Box;2012
Columbus, OH;Coloring Agent4;244934;S4;F4;1803;Bag;1803
Columbus, OH;Coloring Agent4;244934;S4;F7;1816;Bag;1816
Columbus, OH;Coloring Agent4;244934;S4;F8;4047;Bag;4047
Columbus, OH;Coloring Agent4;244934;S4;F9;11233;Bag;9288
Columbus, OH;Coloring Agent4;244934;S4;F9;11233;Box;1945
Columbus, OH;Coloring Agent4;244934;S5;F1;2681;Bag;2681
Columbus, OH;Coloring Agent4;244934;S5;F10;5886;Bag;2415
Columbus, OH;Coloring Agent4;244934;S5;F10;5886;Box;3471
Columbus, OH;Coloring Agent4;244934;S5;F11;9080;Bag;9080
Columbus, OH;Coloring Agent4;244934;S5;F12;2401;Bag;2401
Columbus, OH;Coloring Agent4;244934;S5;F2;2120;Box;2120
Columbus, OH;Coloring Agent4;244934;S5;F4;4692;Bag;4596
Columbus, OH;Coloring Agent4;244934;S5;F4;4692;Box;96
Columbus, OH;Coloring Agent4;244934;S5;F6;15022;Bag;12730
Columbus, OH;Coloring Agent4;244934;S5;F6;15022;Box;2292
Columbus, OH;Coloring Agent4;244934;S5;F7;10410;Bag;10410
Columbus, OH;Coloring Agent4;244934;S5;F8;14540;Bag;14540
Columbus, OH;Coloring Agent4;244934;S5;F9;28073;Bag;28073
Columbus, OH;Coloring Agent6;324930;S1;F1;1192;Box;1192
Columbus, OH;Coloring Agent6;324930;S1;F10;1821;Bag;1821
Columbus, OH;Coloring Agent6;324930;S1;F11;13194;Bag;13194
Columbus, OH;Coloring Agent6;324930;S1;F12;1905;Bag;1905
Columbus, OH;Coloring Agent6;324930;S1;F2;5833;Bag;5833
Columbus, OH;Coloring Agent6;324930;S1;F3;5569;Bag;5569
Columbus, OH;Coloring Agent6;324930;S1;F4;16542;Bag;16542
Columbus, OH;Coloring Agent6;324930;S1;F5;9888;Bag;9888
Columbus, OH;Coloring Agent6;324930;S1;F6;9805;Bag;9805
Columbus, OH;Coloring Agent6;324930;S1;F7;7666;Bag;7666
Columbus, OH;Coloring Agent6;324930;S1;F8;1090;Bag;1090
Columbus, OH;Coloring Agent6;324930;S1;F9;5492;Bag;5492
Columbus, OH;Coloring Agent6;324930;S2;F1;1906;Bag;1906
Columbus, OH;Coloring Agent6;324930;S2;F11;4942;Bag;4942
Columbus, OH;Coloring Agent6;324930;S2;F12;4775;Bag;2825
Columbus, OH;Coloring Agent6;324930;S2;F12;4775;Box;1950
Columbus, OH;Coloring Agent6;324930;S2;F3;3874;Bag;3874
Columbus, OH;Coloring Agent6;324930;S2;F4;5506;Bag;3594
Columbus, OH;Coloring Agent6;324930;S2;F4;5506;Box;1912
Columbus, OH;Coloring Agent6;324930;S2;F5;3258;Bag;3258
Columbus, OH;Coloring Agent6;324930;S2;F6;5098;Bag;5098
Columbus, OH;Coloring Agent6;324930;S2;F7;7084;Bag;7084
Columbus, OH;Coloring Agent6;324930;S2;F8;2295;Bag;2295
Columbus, OH;Coloring Agent6;324930;S2;F9;3846;Bag;3846
Columbus, OH;Coloring Agent6;324930;S3;F10;2396;Bag;2396
Columbus, OH;Coloring Agent6;324930;S3;F11;6433;Bag;6433
Columbus, OH;Coloring Agent6;324930;S3;F12;5689;Bag;5689
